Min,Sec,kermit_video,kermit_audio,ws_video,ws_audio
03,31,0,0,0,0
03,32,0,0,0,0
03,33,0,0,0,0
03,34,0,0,0,0
03,35,0,0,0,0
03,36,0,0,0,0
03,37,0,0,0,0
03,38,0,0,0,0
03,39,0,0,0,0
03,40,0,0,0,0
03,41,0,0,0,0
03,42,0,0,0,0
03,43,0,0,0,0
03,44,0,0,0,0
03,45,0,0,0,0
03,46,0,0,0,0
03,47,0,0,0,0
03,48,0,0,0,0
03,49,0,0,0,0
03,50,0,0,0,0
03,51,0,0,0,0
03,52,0,0,0,0
03,53,0,0,0,0
03,54,0,0,0,0
03,55,0,0,0,0
03,56,0,0,0,0
03,57,0,0,0,0
03,58,0,0,0,0
03,59,0,0,0,0
04,00,0,0,0,0
04,01,0,0,0,0 
04,02,0,0,0,0
04,03,0,0,0,0
04,04,0,0,0,0
04,05,0,0,0,0
04,06,0,0,0,0
04,07,0,0,0,0
04,08,0,0,0,0
04,09,0,0,0,0
04,10,0,0,0,0
04,11,0,0,0,0
04,12,0,0,0,0
04,13,0,0,0,0
04,14,0,0,0,0
04,15,0,0,0,0
04,16,0,0,0,0
04,17,0,0,0,0
04,18,0,0,0,0
04,19,0,0,0,0
04,20,0,0,0,0
04,21,0,0,0,0
04,22,0,0,0,0
04,23,0,0,0,0
04,24,0,0,0,0
04,25,0,0,0,0
04,26,0,0,0,0
04,27,0,0,0,0
04,28,0,0,0,0
04,29,0,0,0,0
04,30,1,0,0,0
04,31,1,1,0,0
04,32,1,1,0,0
04,33,1,0,0,0
04,34,1,1,0,0
04,35,1,0,0,0
04,36,1,1,0,0
04,37,1,1,0,0
04,38,1,1,0,0
04,39,1,1,0,0
04,40,1,1,0,0
04,41,1,1,0,0
04,42,1,1,0,0
04,43,1,0,0,0
04,44,1,1,0,0
04,45,1,0,0,0
04,46,1,0,0,0
04,47,1,0,0,0
04,48,1,0,0,0
04,49,1,0,0,0
04,50,0,0,0,0
04,51,0,0,0,0
04,52,0,0,0,0
04,53,1,0,0,0
04,54,1,0,0,0
04,55,1,0,0,0
04,56,1,0,0,0
04,57,1,0,0,0
04,58,1,0,0,0
04,59,1,1,0,0
05,00,1,1,0,0
05,01,1,0,0,0 
05,02,1,1,0,0
05,03,1,1,0,0
05,04,1,0,0,0
05,05,1,0,0,0
05,06,1,0,0,0
05,07,1,0,0,0
05,08,1,0,0,0
05,09,1,0,0,0
05,10,1,1,0,0
05,11,1,1,0,0
05,12,1,1,0,0
05,13,1,0,0,0
05,14,1,0,0,0
05,15,1,0,0,0
05,16,1,0,0,0
05,17,1,0,0,0
05,18,1,1,0,0
05,19,1,0,0,0
05,20,1,0,0,0
05,21,1,0,0,0
05,22,1,0,0,0
05,23,1,0,0,0
05,24,1,1,0,0
05,25,1,1,0,0
05,26,1,1,0,0
05,27,1,1,0,0
05,28,0,1,0,0
05,29,0,1,0,0
05,30,0,1,0,0
05,31,0,1,0,0
05,32,1,1,0,0
05,33,1,0,0,0
05,34,1,1,0,0
05,35,1,1,0,0
05,36,1,1,0,0
05,37,1,1,0,0
05,38,0,0,0,0
05,39,0,0,0,0
05,40,1,0,0,0
05,41,1,0,0,0
05,42,1,0,0,0
05,43,0,0,0,0
05,44,0,0,0,0
05,45,0,0,0,0
05,46,0,0,0,0
05,47,0,0,0,0
05,48,1,1,0,0
05,49,1,1,0,0
05,50,1,1,0,0
05,51,1,1,0,0
05,52,1,1,0,0
05,53,1,1,0,0
05,54,0,1,0,0
05,55,1,1,0,0
05,56,1,1,0,0
05,57,1,1,0,0
05,58,1,1,0,0
05,59,1,0,0,0
06,00,1,0,0,0
06,01,1,0,0,0 
06,02,1,0,0,0
06,03,1,1,0,0
06,04,1,1,0,0
06,05,1,1,0,0
06,06,1,1,0,0
06,07,1,0,0,0
06,08,1,0,0,0
06,09,1,0,0,0
06,10,1,0,0,0
06,11,0,0,0,0
06,12,0,0,0,0
06,13,0,0,0,0
06,14,0,0,0,0
06,15,0,0,0,0
06,16,0,0,0,0
06,17,0,0,0,0
06,18,0,0,0,0
06,19,0,0,0,0
06,20,0,0,0,0
06,21,0,0,0,0
06,22,0,0,0,0
06,23,0,0,0,0
06,24,0,0,0,0
06,25,0,0,0,0
06,26,1,0,0,0
06,27,1,1,0,0
06,28,1,1,0,0
06,29,1,1,0,0
06,30,1,0,0,0
06,31,1,0,0,0
06,32,1,0,0,0
06,33,1,0,0,0
06,34,1,0,0,0
06,35,1,1,0,0
06,36,1,1,0,0
06,37,1,1,0,0
06,38,1,1,0,0
06,39,1,1,0,0
06,40,1,1,0,0
06,41,1,0,0,0
06,42,1,0,0,0
06,43,1,0,0,0
06,44,1,0,0,0
06,45,1,0,0,0
06,46,1,0,0,0
06,47,1,0,0,0
06,48,1,0,0,0
06,49,1,0,0,0
06,50,1,0,0,0
06,51,1,1,0,0
06,52,1,1,0,0
06,53,1,1,0,0
06,54,1,1,0,0
06,55,1,0,0,0
06,56,1,0,0,0
06,57,1,0,0,0
06,58,1,0,0,0
06,59,1,0,0,0
07,00,1,0,0,0
07,01,1,0,0,0 
07,02,1,1,0,0
07,03,1,1,0,0
07,04,1,1,0,0
07,05,1,1,0,0
07,06,1,1,0,0
07,07,1,0,0,0
07,08,1,1,0,0
07,09,1,1,0,0
07,10,1,0,0,0
07,11,1,1,0,0
07,12,1,1,0,0
07,13,1,0,0,0
07,14,1,1,0,0
07,15,1,1,0,0
07,16,1,0,0,0
07,17,1,1,0,0
07,18,1,1,0,0
07,19,1,0,0,0
07,20,1,0,0,0
07,21,1,0,0,0
07,22,1,0,0,0
07,23,1,1,0,0
07,24,1,1,0,0
07,25,1,1,0,0
07,26,1,0,0,0
07,27,1,0,0,0
07,28,1,0,0,0
07,29,1,0,0,0
07,30,1,0,0,0
07,31,1,0,0,0
07,32,1,0,0,0
07,33,1,0,0,0
07,34,1,0,0,0
07,35,1,0,0,0
07,36,0,0,0,0
07,37,1,1,0,0
07,38,1,1,0,0
07,39,1,0,0,0
07,40,0,0,0,0
07,41,0,0,0,0
07,42,0,0,0,0
07,43,0,0,0,0
07,44,0,0,0,0
07,45,0,0,0,0
07,46,0,0,0,0
07,47,0,0,0,0
07,48,0,0,0,0
07,49,0,0,0,0
07,50,0,0,0,0
07,51,0,0,0,0
07,52,0,0,0,0
07,53,0,0,0,0
07,54,0,0,0,0
07,55,0,0,0,0
07,56,0,0,0,0
07,57,0,0,0,0
07,58,0,0,0,0
07,59,0,0,0,0
08,00,0,0,0,0
08,01,0,0,0,0 
08,02,0,0,0,0
08,03,0,0,0,0
08,04,0,0,0,0
08,05,0,0,0,0
08,06,0,0,0,0
08,07,0,0,0,0
08,08,0,0,0,0
08,09,0,0,0,0
08,10,0,0,0,0
08,11,0,0,0,0
08,12,0,0,0,0
08,13,0,0,0,0
08,14,0,0,0,0
08,15,0,0,0,0
08,16,0,0,0,0
08,17,0,0,0,0
08,18,0,0,0,0
08,19,0,0,0,0
08,20,0,0,0,0
08,21,0,0,0,0
08,22,0,0,0,0
08,23,0,0,0,0
08,24,0,0,0,0
08,25,0,0,0,0
08,26,0,0,0,0
08,27,0,0,0,0
08,28,0,0,0,0
08,29,0,0,0,0
08,30,0,0,0,0
08,31,0,0,0,0
08,32,0,0,0,0
08,33,0,0,0,0
08,34,0,0,0,0
08,35,0,0,0,0
08,36,0,0,0,0
08,37,0,0,0,0
08,38,0,0,0,0
08,39,0,0,0,0
08,40,0,0,0,0
08,41,0,0,0,0
08,42,0,0,0,0
08,43,0,0,0,0
08,44,0,0,0,0
08,45,0,0,0,0
08,46,0,0,0,0
08,47,0,0,0,0
08,48,0,0,0,0
08,49,0,0,0,0
08,50,0,0,0,0
08,51,0,0,0,0
08,52,0,0,0,0
08,53,0,0,0,0
08,54,0,0,0,0
08,55,0,0,0,0
08,56,0,0,0,0
08,57,0,0,0,0
08,58,0,0,0,0
08,59,0,0,0,0
09,00,0,0,0,0
09,01,0,0,0,0 
09,02,0,0,0,0
09,03,0,0,0,0
09,04,0,0,0,0
09,05,0,0,0,0
09,06,0,0,0,0
09,07,0,0,0,0
09,08,0,0,0,0
09,09,0,0,0,0
09,10,0,0,0,0
09,11,0,0,0,0
09,12,0,0,0,0
09,13,0,0,0,0
09,14,0,0,0,0
09,15,0,0,0,0
09,16,0,0,0,0
09,17,0,0,0,0
09,18,0,0,0,0
09,19,0,0,0,0
09,20,0,0,0,0
09,21,0,0,0,0
09,22,0,0,0,0
09,23,0,0,0,0
09,24,0,0,0,0
09,25,0,0,0,0
09,26,0,0,0,0
09,27,0,0,0,0
09,28,0,0,0,0
09,29,0,0,0,0
09,30,0,0,0,0
09,31,0,0,0,0
09,32,0,0,0,0
09,33,0,0,0,0
09,34,0,0,0,0
09,35,0,0,0,0
09,36,0,0,0,0
09,37,0,0,0,0
09,38,1,0,0,0
09,39,1,1,0,0
09,40,1,1,0,0
09,41,1,1,0,0
09,42,1,1,0,0
09,43,1,1,0,0
09,44,1,1,0,0
09,45,1,1,0,0
09,46,1,1,0,0
09,47,1,1,0,0
09,48,1,1,0,0
09,49,1,1,0,0
09,50,1,1,0,0
09,51,1,1,0,0
09,52,0,0,0,0
09,53,0,0,0,0
09,54,0,0,0,0
09,55,0,0,0,0
09,56,0,0,0,0
09,57,0,0,0,0
09,58,0,0,0,0
09,59,0,0,0,0
10,00,0,0,0,0
10,01,0,0,0,0 
10,02,0,0,0,0
10,03,0,0,0,0
10,04,0,0,0,0
10,05,0,0,0,0
10,06,0,0,0,0
10,07,0,0,0,0
10,08,0,0,0,0
10,09,0,0,0,0
10,10,1,0,0,0
10,11,1,0,0,0
10,12,1,0,0,0
10,13,1,0,0,0
10,14,1,0,0,0
10,15,1,0,0,0
10,16,1,0,0,0
10,17,0,0,0,0
10,18,0,0,0,0
10,19,0,0,0,0
10,20,0,0,0,0
10,21,0,0,0,0
10,22,0,0,0,0
10,23,0,0,0,0
10,24,0,0,0,0
10,25,0,0,0,0
10,26,0,0,0,0
10,27,0,0,0,0
10,28,0,0,0,0
10,29,0,0,0,0
10,30,0,0,0,0
10,31,0,0,0,0
10,32,0,0,0,0
10,33,0,0,0,0
10,34,0,0,0,0
10,35,0,0,0,0
10,36,0,0,0,0
10,37,0,0,0,0
10,38,0,0,0,0
10,39,0,0,0,0
10,40,0,0,0,0
10,41,0,0,0,0
10,42,0,0,0,0
10,43,0,0,0,0
10,44,0,0,0,0
10,45,0,0,0,0
10,46,0,0,0,0
10,47,0,0,0,0
10,48,0,0,0,0
10,49,0,0,0,0
10,50,0,0,0,0
10,51,0,0,0,0
10,52,0,0,0,0
10,53,0,0,0,0
10,54,0,0,0,0
10,55,0,0,0,0
10,56,0,0,0,0
10,57,0,0,0,0
10,58,0,0,0,0
10,59,0,0,0,0
11,00,0,0,0,0
11,01,0,0,0,0 
11,02,0,0,0,0
11,03,0,0,0,0
11,04,0,0,0,0
11,05,0,0,0,0
11,06,0,0,0,0
11,07,0,0,0,0
11,08,0,0,0,0
11,09,0,0,0,0
11,10,0,0,0,0
11,11,0,0,0,0
11,12,0,0,0,0
11,13,0,0,0,0
11,14,0,0,0,0
11,15,0,0,0,0
11,16,0,0,0,0
11,17,0,0,0,0
11,18,0,0,0,0
11,19,0,0,0,0
11,20,0,0,0,0
11,21,0,0,0,0
11,22,0,0,0,0
11,23,0,0,0,0
11,24,0,0,0,0
11,25,0,0,0,0
11,26,1,0,0,0
11,27,1,0,0,0
11,28,1,0,0,0
11,29,1,0,0,0
11,30,1,0,0,0
11,31,1,0,0,0
11,32,1,0,0,0
11,33,1,0,0,0
11,34,1,0,0,0
11,35,1,0,0,0
11,36,1,0,0,0
11,37,1,0,0,0
11,38,1,0,0,0
11,39,1,0,0,0
11,40,0,0,0,0
11,41,0,0,0,0
11,42,1,0,0,0
11,43,1,0,0,0
11,44,1,0,0,0
11,45,1,0,0,0
11,46,1,0,0,0
11,47,0,0,0,0
11,48,0,0,0,0
11,49,1,0,0,0
11,50,1,0,0,0
11,51,1,0,0,0
11,52,1,0,0,0
11,53,1,0,0,0
11,54,1,0,0,0
11,55,1,0,0,0
11,56,1,0,0,0
11,57,1,0,0,0
11,58,1,0,0,0
11,59,1,0,0,0
12,00,1,0,0,0
12,01,1,0,0,0 
12,02,1,0,0,0
12,03,1,0,0,0
12,04,1,0,0,0
12,05,1,0,0,0
12,06,1,0,0,0
12,07,1,0,0,0
12,08,1,0,0,0
12,09,1,0,0,0
12,10,0,0,0,0
12,11,0,0,0,0
12,12,0,0,0,0
12,13,0,0,0,0
12,14,0,0,0,0
12,15,0,0,0,0
12,16,0,0,0,0
12,17,0,0,0,0
12,18,0,0,0,0
12,19,0,0,0,0
12,20,1,0,0,0
12,21,1,0,0,0
12,22,1,0,0,0
12,23,1,0,0,0
12,24,0,0,0,0
12,25,0,0,0,0
12,26,1,0,0,0
12,27,1,0,0,0
12,28,0,0,0,0
12,29,0,0,0,0
12,30,0,0,0,0
12,31,1,0,0,0
12,32,1,0,0,0
12,33,1,0,0,0
12,34,1,0,0,0
12,35,1,0,0,0
12,36,1,0,0,0
12,37,1,0,0,0
12,38,1,0,0,0
12,39,0,0,0,0
12,40,0,0,0,0
12,41,0,0,0,0
12,42,0,0,0,0
12,43,0,0,0,0
12,44,0,0,0,0
12,45,1,0,0,0
12,46,1,0,0,0
12,47,1,0,0,0
12,48,1,0,0,0
12,49,1,0,0,0
12,50,1,0,0,0
12,51,0,0,0,0
12,52,0,0,0,0
12,53,1,0,0,0
12,54,1,0,0,0
12,55,1,0,0,0
12,56,1,0,0,0
12,57,0,0,0,0
12,58,0,0,0,0
12,59,0,0,0,0
13,00,0,0,0,0
13,01,0,0,0,0 
13,02,0,0,0,0
13,03,0,0,0,0
13,04,0,0,0,0
13,05,0,0,0,0
13,06,0,0,0,0
13,07,0,0,0,0
13,08,0,0,0,0
13,09,0,0,0,0
13,10,0,0,0,0
13,11,0,0,0,0
13,12,0,0,0,0
13,13,0,0,0,0
13,14,0,0,0,0
13,15,0,0,0,0
13,16,0,0,0,0
13,17,0,0,0,0
13,18,0,0,0,0
13,19,0,0,0,0
13,20,0,0,0,0
13,21,0,0,0,0
13,22,0,0,0,0
13,23,0,0,0,0
13,24,0,0,0,0
13,25,0,0,0,0
13,26,0,0,0,0
13,27,0,0,0,0
13,28,0,0,0,0
13,29,0,0,0,0
13,30,0,0,0,0
13,31,0,0,0,0
13,32,0,0,0,0
13,33,0,0,0,0
13,34,0,0,0,0
13,35,0,0,0,0
13,36,0,0,0,0
13,37,0,0,0,0
13,38,0,0,0,0
13,39,0,0,0,0
13,40,0,0,0,0
13,41,0,0,0,0
13,42,0,0,0,0
13,43,0,0,0,0
13,44,0,0,0,0
13,45,0,0,0,0
13,46,0,0,0,0
13,47,0,0,0,0
13,48,0,0,0,0
13,49,0,0,0,0
13,50,0,0,0,0
13,51,0,0,0,0
13,52,0,0,0,0
13,53,0,0,0,0
13,54,0,0,0,0
13,55,0,0,0,0
13,56,0,0,0,0
13,57,0,0,0,0
13,58,0,0,0,0
13,59,0,0,0,0
14,00,0,0,0,0
14,01,0,0,0,0 
14,02,0,0,0,0
14,03,0,0,0,0
14,04,0,0,0,0
14,05,0,0,0,0
14,06,0,0,0,0
14,07,0,0,0,0
14,08,0,0,0,0
14,09,0,0,0,0
14,10,0,0,0,0
14,11,0,0,0,0
14,12,0,0,0,0
14,13,0,0,0,0
14,14,0,0,0,0
14,15,0,0,0,0
14,16,0,0,0,0
14,17,0,0,0,0
14,18,0,0,0,0
14,19,0,0,0,0
14,20,0,0,0,0
14,21,0,0,0,0
14,22,0,0,0,0
14,23,0,0,0,0
14,24,0,0,0,0
14,25,0,0,0,0
14,26,0,0,0,0
14,27,0,0,0,0
14,28,0,0,0,0
14,29,0,0,0,0
14,30,0,0,0,0
14,31,0,0,0,0
14,32,0,0,0,0
14,33,0,0,0,0
14,34,0,0,0,0
14,35,0,0,0,0
14,36,0,0,0,0
14,37,0,0,0,0
14,38,0,0,0,0
14,39,0,0,0,0
14,40,0,0,0,0
14,41,0,0,0,0
14,42,0,0,0,0
14,43,0,0,0,0
14,44,0,0,0,0
14,45,0,0,0,0
14,46,0,0,0,0
14,47,0,0,0,0
14,48,0,0,0,0
14,49,0,0,0,0
14,50,0,0,0,0
14,51,0,0,0,0
14,52,0,0,0,0
14,53,0,0,0,0
14,54,0,0,0,0
14,55,0,0,0,0
14,56,0,0,0,0
14,57,0,0,0,0
14,58,1,0,0,0
14,59,1,0,0,0
15,00,1,0,0,0
15,01,1,0,0,0 
15,02,1,0,0,0
15,03,1,0,0,0
15,04,1,0,0,0
15,05,1,1,0,0
15,06,1,1,0,0
15,07,1,1,0,0
15,08,1,1,0,0
15,09,1,1,0,0
15,10,1,0,0,0
15,11,1,0,0,0
15,12,1,0,0,0
15,13,1,1,0,0
15,14,1,0,0,0
15,15,1,0,0,0
15,16,1,0,0,0
15,17,1,0,0,0
15,18,1,0,0,0
15,19,1,0,0,0
15,20,1,1,0,0
15,21,1,1,0,0
15,22,1,1,0,0
15,23,1,0,0,0
15,24,1,1,0,0
15,25,1,1,0,0
15,26,1,1,0,0
15,27,1,1,0,0
15,28,1,1,0,0
15,29,0,1,0,0
15,30,0,0,0,0
15,31,0,0,0,0
15,32,0,0,0,0
15,33,0,0,0,0
15,34,1,0,0,0
15,35,1,0,0,0
15,36,1,1,0,0
15,37,1,0,0,0
15,38,1,0,0,0
15,39,1,0,0,0
15,40,1,0,0,0
15,41,1,0,0,0
15,42,1,0,0,0
15,43,1,0,0,0
15,44,1,0,0,0
15,45,1,1,0,0
15,46,1,1,0,0
15,47,1,1,0,0
15,48,1,1,0,0
15,49,1,0,0,0
15,50,1,1,0,0
15,51,1,1,0,0
15,52,1,1,0,0
15,53,1,1,0,0
15,54,1,1,0,0
15,55,1,1,0,0
15,56,1,1,0,0
15,57,1,1,0,0
15,58,1,1,0,0
15,59,1,1,0,0
16,00,1,1,0,0
16,01,1,1,0,0 
16,02,1,1,0,0
16,03,1,1,0,0
16,04,1,1,0,0
16,05,1,1,0,0
16,06,1,1,0,0
16,07,1,1,0,0
16,08,1,1,0,0
16,09,1,1,0,0
16,10,0,1,0,0
16,11,0,1,0,0
16,12,0,1,0,0
16,13,1,1,0,0
16,14,1,1,0,0
16,15,1,1,0,0
16,16,1,1,0,0
16,17,1,1,0,0
16,18,1,1,0,0
16,19,1,1,0,0
16,20,1,1,0,0
16,21,1,1,0,0
16,22,1,1,0,0
16,23,1,1,0,0
16,24,1,1,0,0
16,25,1,1,0,0
16,26,1,1,0,0
16,27,1,1,0,0
16,28,1,1,0,0
16,29,1,1,0,0
16,30,1,1,0,0
16,31,1,1,0,0
16,32,1,1,0,0
16,33,1,1,0,0
16,34,1,1,0,0
16,35,1,1,0,0
16,36,1,1,0,0
16,37,0,0,0,0
16,38,0,0,0,0
16,39,0,0,0,0
16,40,0,0,0,0
16,41,0,0,0,0
16,42,0,0,0,0
16,43,0,0,0,0
16,44,0,0,0,0
16,45,0,0,0,0
16,46,0,0,0,0
16,47,0,0,0,0
16,48,0,0,0,0
16,49,0,0,0,0
16,50,0,0,0,0
16,51,0,0,0,0
16,52,0,0,0,0
16,53,0,0,0,0
16,54,0,0,0,0
16,55,0,0,0,0
16,56,0,0,0,0
16,57,0,0,0,0
16,58,0,0,0,0
16,59,1,0,0,0
17,00,1,0,0,0
17,01,1,1,0,0 
17,02,1,1,0,0
17,03,1,1,0,0
17,04,1,1,0,0
17,05,1,0,0,0
17,06,1,0,0,0
17,07,1,0,0,0
17,08,1,0,0,0
17,09,1,0,0,0
17,10,1,1,0,0
17,11,1,1,0,0
17,12,1,1,0,0
17,13,1,1,0,0
17,14,1,1,0,0
17,15,1,1,0,0
17,16,1,1,0,0
17,17,1,1,0,0
17,18,1,1,0,0
17,19,1,1,0,0
17,20,1,1,0,0
17,21,1,1,0,0
17,22,1,1,0,0
17,23,1,1,0,0
17,24,1,1,0,0
17,25,1,1,0,0
17,26,1,1,0,0
17,27,1,1,0,0
17,28,1,0,0,0
17,29,1,0,0,0
17,30,1,0,0,0
17,31,1,0,0,0
17,32,1,0,0,0
17,33,1,0,0,0
17,34,1,0,0,0
17,35,1,0,0,0
17,36,1,0,0,0
17,37,1,1,0,0
17,38,1,0,0,0
17,39,1,0,0,0
17,40,1,1,0,0
17,41,1,0,0,0
17,42,1,0,0,0
17,43,1,0,0,0
17,44,1,0,0,0
17,45,1,0,0,0
17,46,1,1,0,0
17,47,1,0,0,0
17,48,1,0,0,0
17,49,1,1,0,0
17,50,1,0,0,0
17,51,1,0,0,0
17,52,1,0,0,0
17,53,1,1,0,0
17,54,0,1,0,0
17,55,0,0,0,0
17,56,0,0,0,0
17,57,0,0,0,0
17,58,0,0,0,0
17,59,0,0,0,0
18,00,0,0,0,0
18,01,0,0,0,0 
18,02,0,0,0,0
18,03,0,0,0,0
18,04,0,0,0,0
18,05,0,0,0,0
18,06,0,0,0,0
18,07,0,0,0,0
18,08,0,0,0,0
18,09,0,0,0,0
18,10,0,0,0,0
18,11,0,0,0,0
18,12,0,0,0,0
18,13,0,0,0,0
18,14,0,0,0,0
18,15,0,0,0,0
18,16,0,0,0,0
18,17,0,0,0,0
18,18,1,1,0,0
18,19,1,1,0,0
18,20,1,1,0,0
18,21,1,0,0,0
18,22,1,0,0,0
18,23,1,0,0,0
18,24,1,0,0,0
18,25,1,1,0,0
18,26,1,1,0,0
18,27,1,1,0,0
18,28,1,1,0,0
18,29,1,0,0,0
18,30,1,0,0,0
18,31,1,0,0,0
18,32,1,0,0,0
18,33,1,1,0,0
18,34,1,1,0,0
18,35,1,1,0,0
18,36,1,0,0,0
18,37,1,0,0,0
18,38,1,0,0,0
18,39,1,1,0,0
18,40,1,1,0,0
18,41,1,0,0,0
18,42,1,0,0,0
18,43,1,0,0,0
18,44,1,0,0,0
18,45,1,0,0,0
18,46,1,1,0,0
18,47,1,1,0,0
18,48,1,1,0,0
18,49,1,1,0,0
18,50,1,0,0,0
18,51,1,0,0,0
18,52,1,0,0,0
18,53,1,0,0,0
18,54,0,0,0,0
18,55,0,0,0,0
18,56,0,0,0,0
18,57,0,0,0,0
18,58,1,0,0,0
18,59,1,0,0,0
19,00,1,0,0,0
19,01,0,0,0,0 
19,02,0,0,0,0
19,03,0,0,0,0
19,04,0,0,0,0
19,05,0,0,0,0
19,06,0,0,0,0
19,07,0,0,0,0
19,08,0,0,0,0
19,09,0,0,0,0
19,10,0,0,0,0
19,11,0,0,0,0
19,12,0,0,0,0
19,13,0,0,0,0
19,14,0,0,0,0
19,15,0,0,0,0
19,16,0,0,0,0
19,17,0,0,0,0
19,18,0,0,0,0
